;010200011;1;0;2;1;4;0;5;31;6;2;8;0;9;1;10;0;11;0;12;0;14;2;15;40;17;0;18;0;19;0;20;0;22;0;23;0;25;1;26;0;27;0;28;0;29;0;30;2;32;0;33;1;34;0;35;0;36;1;37;1;38;1;40;318;41;0;42;0;44;1
;010200012;1;0;2;0;4;0;5;1;6;0;8;0;9;0;10;0;11;0;12;0;14;1;15;1;17;0;18;0;19;0;20;0;22;0;23;0;25;0;26;0;27;0;28;0;29;0;30;0;32;0;33;0;34;0;35;0;36;0;37;0;38;0;40;21;41;0;42;0;44;1
;010200013;1;0;2;0;4;0;5;2;6;0;8;0;9;0;10;0;11;0;12;0;14;2;15;5;17;0;18;0;19;0;20;0;22;0;23;0;25;0;26;0;27;1;28;0;29;0;30;0;32;0;33;0;34;0;35;0;36;0;37;0;38;0;40;158;41;1;42;0;44;0
;010200014;1;0;2;0;4;1;5;7;6;0;8;0;9;0;10;0;11;0;12;0;14;1;15;17;17;0;18;0;19;0;20;0;22;0;23;0;25;0;26;0;27;1;28;0;29;0;30;0;32;0;33;0;34;0;35;0;36;0;37;0;38;0;40;102;41;0;42;0;44;3
;010200015;1;1;2;0;4;0;5;9;6;0;8;0;9;0;10;0;11;0;12;0;14;1;15;8;17;0;18;0;19;0;20;0;22;0;23;0;25;0;26;0;27;0;28;0;29;0;30;0;32;0;33;1;34;0;35;0;36;0;37;0;38;1;40;144;41;0;42;1;44;0
;010200016;1;0;2;0;4;0;5;2;6;4;8;0;9;1;10;0;11;0;12;0;14;1;15;14;17;0;18;0;19;0;20;0;22;0;23;0;25;0;26;1;27;1;28;0;29;0;30;0;32;0;33;0;34;0;35;0;36;0;37;0;38;0;40;90;41;1;42;1;44;1
;010200017;1;0;2;0;4;0;5;1;6;2;8;0;9;0;10;0;11;0;12;0;14;1;15;24;17;0;18;0;19;0;20;0;22;0;23;0;25;0;26;0;27;0;28;0;29;0;30;0;32;0;33;0;34;0;35;0;36;1;37;0;38;0;40;16;41;0;42;0;44;0
;010300001;1;2;2;0;4;15;5;87;6;3;8;3;9;0;10;3;11;0;12;0;14;40;15;124;17;31;18;6;19;0;20;1;22;0;23;0;25;1;26;2;27;18;28;0;29;2;30;0;32;0;33;13;34;0;35;1;36;2;37;9;38;0;40;3;41;0;42;2;44;1
;010300002;1;5;2;0;4;8;5;98;6;3;8;0;9;0;10;5;11;1;12;0;14;32;15;108;17;6;18;17;19;2;20;0;22;1;23;0;25;5;26;7;27;11;28;1;29;0;30;0;32;0;33;11;34;0;35;0;36;6;37;11;38;0;40;0;41;0;42;0;44;4
;010300003;1;1;2;1;4;11;5;91;6;0;8;0;9;1;10;3;11;1;12;0;14;55;15;151;17;20;18;9;19;1;20;0;22;2;23;2;25;2;26;4;27;24;28;1;29;0;30;1;32;1;33;14;34;1;35;0;36;6;37;11;38;0;40;1;41;1;42;0;44;0
;010300004;1;2;2;0;4;12;5;92;6;3;8;0;9;3;10;7;11;0;12;0;14;35;15;155;17;20;18;12;19;0;20;0;22;1;23;0;25;4;26;2;27;20;28;0;29;0;30;1;32;1;33;17;34;0;35;0;36;3;37;15;38;0;40;1;41;0;42;0;44;7
;010300005;1;0;2;0;4;12;5;123;6;3;8;0;9;1;10;3;11;2;12;0;14;33;15;138;17;19;18;7;19;0;20;1;22;0;23;0;25;6;26;2;27;17;28;0;29;0;30;0;32;0;33;7;34;1;35;2;36;3;37;26;38;0;40;1;41;0;42;1;44;2
;010300006;1;5;2;0;4;5;5;101;6;0;8;1;9;0;10;3;11;1;12;0;14;43;15;100;17;17;18;3;19;1;20;1;22;1;23;0;25;6;26;7;27;10;28;0;29;1;30;1;32;0;33;4;34;0;35;3;36;4;37;6;38;0;40;1;41;0;42;1;44;2
;010300007;1;0;2;0;4;1;5;115;6;5;8;0;9;4;10;1;11;0;12;0;14;6;15;97;17;4;18;2;19;0;20;0;22;0;23;1;25;2;26;0;27;2;28;0;29;0;30;0;32;0;33;0;34;0;35;1;36;0;37;0;38;0;40;6;41;0;42;0;44;25
;010300008;1;1;2;0;4;11;5;89;6;8;8;0;9;0;10;4;11;0;12;0;14;22;15;133;17;21;18;8;19;1;20;0;22;0;23;0;25;25;26;1;27;19;28;0;29;0;30;0;32;0;33;13;34;0;35;1;36;0;37;10;38;0;40;0;41;0;42;2;44;4
;010300009;1;1;2;0;4;9;5;68;6;4;8;0;9;2;10;0;11;1;12;0;14;22;15;77;17;11;18;8;19;1;20;1;22;0;23;0;25;10;26;0;27;3;28;0;29;0;30;0;32;1;33;10;34;0;35;0;36;10;37;11;38;0;40;2;41;0;42;2;44;1
;010300010;1;1;2;0;4;11;5;95;6;4;8;0;9;1;10;1;11;1;12;0;14;16;15;126;17;20;18;5;19;0;20;0;22;0;23;0;25;12;26;2;27;1;28;0;29;0;30;0;32;0;33;7;34;0;35;2;36;3;37;6;38;1;40;3;41;0;42;1;44;3
;010300011;1;7;2;0;4;8;5;114;6;0;8;0;9;3;10;1;11;0;12;1;14;33;15;119;17;15;18;5;19;1;20;1;22;1;23;0;25;1;26;8;27;6;28;0;29;1;30;0;32;0;33;15;34;0;35;0;36;2;37;13;38;1;40;0;41;0;42;0;44;1
;010300012;1;10;2;0;4;14;5;101;6;5;8;5;9;3;10;3;11;2;12;1;14;36;15;152;17;32;18;7;19;1;20;0;22;1;23;1;25;5;26;4;27;11;28;0;29;0;30;0;32;0;33;14;34;0;35;0;36;9;37;18;38;0;40;4;41;0;42;0;44;1
;010300013;1;3;2;1;4;9;5;76;6;1;8;0;9;0;10;2;11;0;12;0;14;27;15;113;17;44;18;9;19;1;20;0;22;4;23;0;25;0;26;0;27;12;28;0;29;0;30;0;32;0;33;7;34;0;35;1;36;1;37;16;38;0;40;2;41;0;42;1;44;0
;010300014;1;1;2;1;4;19;5;95;6;1;8;0;9;4;10;9;11;0;12;0;14;32;15;146;17;18;18;16;19;1;20;1;22;0;23;0;25;0;26;5;27;30;28;0;29;0;30;0;32;3;33;15;34;0;35;0;36;9;37;15;38;1;40;6;41;0;42;0;44;2
;010300015;1;5;2;0;4;6;5;83;6;5;8;3;9;1;10;1;11;0;12;0;14;28;15;126;17;28;18;15;19;0;20;0;22;1;23;0;25;8;26;1;27;20;28;1;29;1;30;1;32;0;33;6;34;0;35;1;36;4;37;11;38;1;40;2;41;0;42;1;44;2
;010300016;1;1;2;0;4;8;5;95;6;9;8;0;9;1;10;5;11;0;12;0;14;23;15;111;17;17;18;7;19;1;20;0;22;0;23;0;25;1;26;2;27;37;28;0;29;1;30;0;32;0;33;9;34;0;35;1;36;1;37;9;38;0;40;0;41;1;42;1;44;0
;010300017;1;1;2;0;4;3;5;68;6;3;8;1;9;0;10;7;11;0;12;0;14;28;15;106;17;16;18;12;19;1;20;0;22;1;23;0;25;1;26;4;27;9;28;1;29;0;30;0;32;0;33;16;34;0;35;0;36;3;37;7;38;1;40;4;41;0;42;0;44;2
;010300018;1;0;2;0;4;6;5;101;6;0;8;0;9;5;10;4;11;0;12;0;14;29;15;149;17;8;18;7;19;1;20;3;22;1;23;0;25;0;26;1;27;14;28;0;29;0;30;0;32;0;33;13;34;0;35;3;36;4;37;8;38;0;40;3;41;0;42;2;44;3
;010300019;1;2;2;0;4;6;5;110;6;1;8;1;9;0;10;7;11;2;12;0;14;38;15;158;17;21;18;6;19;1;20;0;22;0;23;0;25;2;26;5;27;23;28;0;29;0;30;1;32;0;33;15;34;0;35;2;36;18;37;16;38;2;40;0;41;0;42;0;44;0
;010300020;1;2;2;0;4;11;5;104;6;0;8;0;9;0;10;2;11;0;12;0;14;36;15;143;17;20;18;9;19;2;20;1;22;0;23;0;25;4;26;2;27;17;28;0;29;0;30;0;32;1;33;26;34;0;35;4;36;8;37;9;38;1;40;5;41;0;42;0;44;5
;010300021;1;1;2;0;4;9;5;108;6;3;8;0;9;5;10;7;11;0;12;0;14;36;15;141;17;16;18;12;19;0;20;0;22;0;23;1;25;3;26;2;27;20;28;0;29;1;30;0;32;0;33;3;34;0;35;0;36;4;37;6;38;0;40;2;41;0;42;0;44;6
;010300022;1;1;2;0;4;7;5;100;6;4;8;3;9;3;10;3;11;0;12;0;14;46;15;154;17;20;18;10;19;6;20;0;22;0;23;0;25;3;26;1;27;12;28;0;29;1;30;0;32;0;33;8;34;0;35;0;36;9;37;7;38;0;40;5;41;1;42;0;44;2
;010300023;1;0;2;0;4;7;5;48;6;1;8;0;9;2;10;2;11;0;12;0;14;20;15;86;17;7;18;6;19;0;20;0;22;5;23;0;25;0;26;1;27;0;28;0;29;0;30;0;32;1;33;2;34;0;35;0;36;2;37;15;38;0;40;1;41;0;42;0;44;1
;010300024;1;0;2;0;4;5;5;47;6;4;8;1;9;0;10;6;11;0;12;0;14;21;15;127;17;9;18;6;19;0;20;0;22;4;23;1;25;1;26;3;27;26;28;1;29;0;30;0;32;0;33;13;34;0;35;0;36;1;37;9;38;0;40;4;41;0;42;0;44;1
;010300025;1;1;2;0;4;3;5;61;6;0;8;1;9;1;10;7;11;0;12;0;14;16;15;76;17;2;18;10;19;0;20;0;22;0;23;0;25;2;26;4;27;23;28;0;29;0;30;0;32;0;33;8;34;0;35;0;36;1;37;2;38;0;40;1;41;0;42;0;44;0
;010300026;1;4;2;0;4;10;5;90;6;3;8;0;9;0;10;6;11;1;12;0;14;43;15;143;17;22;18;20;19;2;20;0;22;0;23;0;25;4;26;2;27;36;28;0;29;0;30;0;32;0;33;22;34;0;35;3;36;1;37;14;38;3;40;0;41;0;42;0;44;2
;010300027;1;2;2;0;4;8;5;121;6;9;8;1;9;1;10;5;11;0;12;0;14;36;15;167;17;11;18;20;19;4;20;0;22;0;23;0;25;0;26;6;27;16;28;0;29;0;30;0;32;0;33;17;34;0;35;0;36;3;37;15;38;4;40;8;41;0;42;2;44;1
;010300028;1;1;2;0;4;4;5;80;6;0;8;0;9;0;10;3;11;1;12;0;14;16;15;79;17;10;18;11;19;4;20;0;22;0;23;0;25;9;26;0;27;17;28;0;29;0;30;1;32;0;33;17;34;0;35;1;36;8;37;16;38;0;40;0;41;0;42;0;44;0
